timestamp,hour,iso_date,pretty_date,pretty_time,day_of_week,worm_length,path_range,strain,allele
201208011046,10.7666666667,2012-08-01,"August 1st, 2012",10:08,3,1017.12,620.804,N2,-N/A-
201208011049,10.8166666667,2012-08-01,"August 1st, 2012",10:08,3,1016.52,236.797,QL49,ok3543
201208011050,10.8333333333,2012-08-01,"August 1st, 2012",10:08,3,968.521,576.211,QZ104,tm0339
201208011050,10.8333333333,2012-08-01,"August 1st, 2012",10:08,3,1083.27,1077.99,QZ126,tm2001
201208011053,10.8833333333,2012-08-01,"August 1st, 2012",10:08,3,1013.03,952.358,QL21,tm1922
201208011053,10.8833333333,2012-08-01,"August 1st, 2012",10:08,3,1075.62,1006.3,QL23,tm1053
201208011054,10.9000000000,2012-08-01,"August 1st, 2012",10:08,3,1097.42,1501.71,QL188,tm5155
201208011106,11.1000000000,2012-08-01,"August 1st, 2012",11:08,3,1088.08,1603.19,QL23,tm1053
201208011109,11.1500000000,2012-08-01,"August 1st, 2012",11:08,3,1074.28,2129.82,QZ104,tm0339
201208011110,11.1666666667,2012-08-01,"August 1st, 2012",11:08,3,1046.0,3606.88,QZ81,tm2416
201208011110,11.1666666667,2012-08-01,"August 1st, 2012",11:08,3,1109.93,2672.69,QL21,tm1922
201208011113,11.2166666667,2012-08-01,"August 1st, 2012",11:08,3,923.73,2275.73,QL49,ok3543
201208011113,11.2166666667,2012-08-01,"August 1st, 2012",11:08,3,1076.97,1935.58,QL188,tm5155
201208011114,11.2333333333,2012-08-01,"August 1st, 2012",11:08,3,1087.65,1470.5,QZ126,tm2001
201208011126,11.4333333333,2012-08-01,"August 1st, 2012",11:08,3,1083.94,2587.04,QL188,tm5155
201208011129,11.4833333333,2012-08-01,"August 1st, 2012",11:08,3,1023.1,1199.2,QZ81,tm2416
201208011129,11.4833333333,2012-08-01,"August 1st, 2012",11:08,3,1116.46,2746.61,QZ81,tm2416
201208011130,11.5000000000,2012-08-01,"August 1st, 2012",11:08,3,1019.79,2799.73,QL49,ok3543
201208011133,11.5500000000,2012-08-01,"August 1st, 2012",11:08,3,1071.61,1999.49,QZ126,tm2001
201208011133,11.5500000000,2012-08-01,"August 1st, 2012",11:08,3,990.783,35.6655,QZ104,tm0339
201208011134,11.5666666667,2012-08-01,"August 1st, 2012",11:08,3,1129.79,846.699,QL21,tm1922
201208011147,11.7833333333,2012-08-01,"August 1st, 2012",11:08,3,1112.05,2165.2,QZ126,tm2001
201208011150,11.8333333333,2012-08-01,"August 1st, 2012",11:08,3,1086.35,974.354,N2,-N/A-
201208011150,11.8333333333,2012-08-01,"August 1st, 2012",11:08,3,1062.53,1666.73,QL23,tm1053
201208011151,11.8500000000,2012-08-01,"August 1st, 2012",11:08,3,1068.23,1859.09,QZ104,tm0339
201208011154,11.9000000000,2012-08-01,"August 1st, 2012",11:08,3,1013.94,880.208,QZ81,tm2416
201208011154,11.9000000000,2012-08-01,"August 1st, 2012",11:08,3,1107.13,2700.89,QL21,tm1922
201208011155,11.9166666667,2012-08-01,"August 1st, 2012",11:08,3,993.322,1939.99,QL49,ok3543
201208011209,12.1500000000,2012-08-01,"August 1st, 2012",12:08,3,1104.55,2563.36,QL21,tm1922
201208011212,12.2000000000,2012-08-01,"August 1st, 2012",12:08,3,1096.82,781.28,QZ81,tm2416
201208011212,12.2000000000,2012-08-01,"August 1st, 2012",12:08,3,1157.95,1371.72,QL23,tm1053
201208011212,12.2000000000,2012-08-01,"August 1st, 2012",12:08,3,1143.16,2704.6,QL188,tm5155
201208011216,12.2666666667,2012-08-01,"August 1st, 2012",12:08,3,1026.88,720.179,QL49,ok3543
201208011216,12.2666666667,2012-08-01,"August 1st, 2012",12:08,3,1059.56,170.954,QZ104,tm0339
201208011217,12.2833333333,2012-08-01,"August 1st, 2012",12:08,3,1036.95,1712.14,N2,-N/A-
201208011229,12.4833333333,2012-08-01,"August 1st, 2012",12:08,3,1028.43,1428.07,QL49,ok3543
201208011230,12.5000000000,2012-08-01,"August 1st, 2012",12:08,3,1105.92,1559.57,N2,-N/A-
201208011232,12.5333333333,2012-08-01,"August 1st, 2012",12:08,3,1098.57,1409.32,QL188,tm5155
201208011232,12.5333333333,2012-08-01,"August 1st, 2012",12:08,3,1087.2,124.121,QZ126,tm2001
201208011233,12.5500000000,2012-08-01,"August 1st, 2012",12:08,3,1063.71,353.714,QZ104,tm0339
201208011234,12.5666666667,2012-08-01,"August 1st, 2012",12:08,3,1105.59,3102.63,QL23,tm1053
201208011234,12.5666666667,2012-08-01,"August 1st, 2012",12:08,3,1130.79,2211.04,QZ81,tm2416
201208011247,12.7833333333,2012-08-01,"August 1st, 2012",12:08,3,1074.2,176.496,QZ104,tm0339
201208011250,12.8333333333,2012-08-01,"August 1st, 2012",12:08,3,1126.77,1736.63,QZ126,tm2001
201208011250,12.8333333333,2012-08-01,"August 1st, 2012",12:08,3,1122.21,2644.16,QL23,tm1053
201208011253,12.8833333333,2012-08-01,"August 1st, 2012",12:08,3,1092.98,540.251,QZ81,tm2416
201208011253,12.8833333333,2012-08-01,"August 1st, 2012",12:08,3,1119.58,324.291,QL188,tm5155
201208011254,12.9000000000,2012-08-01,"August 1st, 2012",12:08,3,1085.47,993.317,N2,-N/A-
201208011311,13.1833333333,2012-08-01,"August 1st, 2012",13:08,3,1084.7,1866.6,QZ81,tm2416
201208011314,13.2333333333,2012-08-01,"August 1st, 2012",13:08,3,990.469,1106.83,QL49,ok3543
201208011314,13.2333333333,2012-08-01,"August 1st, 2012",13:08,3,1124.04,207.524,QL188,tm5155
201208011314,13.2333333333,2012-08-01,"August 1st, 2012",13:08,3,1118.31,400.6,QL21,tm1922
201208011318,13.3000000000,2012-08-01,"August 1st, 2012",13:08,3,1137.17,2272.97,QZ126,tm2001
201208011318,13.3000000000,2012-08-01,"August 1st, 2012",13:08,3,1140.66,1156.34,QL23,tm1053
201208011318,13.3000000000,2012-08-01,"August 1st, 2012",13:08,3,1087.81,268.884,N2,-N/A-
201108021037,10.6166666667,2011-08-02,"August 2nd, 2011",10:08,2,1176.04,2969.84,N2,-N/A-
201108021038,10.6333333333,2011-08-02,"August 2nd, 2011",10:08,2,1181.95,1792.37,MT1082,n487
201108021039,10.6500000000,2011-08-02,"August 2nd, 2011",10:08,2,1111.49,1769.21,MT2068,n995
201108021039,10.6500000000,2011-08-02,"August 2nd, 2011",10:08,2,981.347,1778.52,AQ2316,n1086
201108021039,10.6500000000,2011-08-02,"August 2nd, 2011",10:08,2,1250.83,1457.34,MT1082,n487
201108021043,10.7166666667,2011-08-02,"August 2nd, 2011",10:08,2,1091.18,1549.95,MT2068,n995
201108021657,16.9500000000,2011-08-02,"August 2nd, 2011",16:08,2,1159.62,1562.55,AQ2316,n1086
201108021659,16.9833333333,2011-08-02,"August 2nd, 2011",16:08,2,1192.73,3547.04,MT2068,n995
201108021700,17.0000000000,2011-08-02,"August 2nd, 2011",17:08,2,1114.83,1683.47,MT2068,n995
201108021702,17.0333333333,2011-08-02,"August 2nd, 2011",17:08,2,1175.6,2168.11,AQ2316,n1086
201108030935,9.5833333333,2011-08-03,"August 3rd, 2011",09:08,3,1047.54,1790.87,VP91,ok763
201008031013,10.2166666667,2010-08-03,"August 3rd, 2010",10:08,2,1097.98,1927.72,N2,-N/A-
201008031015,10.2500000000,2010-08-03,"August 3rd, 2010",10:08,2,1075.2,838.323,N2,-N/A-
201008031015,10.2500000000,2010-08-03,"August 3rd, 2010",10:08,2,1049.51,1345.83,N2,-N/A-
201008031015,10.2500000000,2010-08-03,"August 3rd, 2010",10:08,2,1115.58,1737.35,N2,-N/A-
201008031016,10.2666666667,2010-08-03,"August 3rd, 2010",10:08,2,1063.99,1691.76,N2,-N/A-
201008031017,10.2833333333,2010-08-03,"August 3rd, 2010",10:08,2,1072.16,2368.67,N2,-N/A-
201008031017,10.2833333333,2010-08-03,"August 3rd, 2010",10:08,2,1071.65,1052.5,N2,-N/A-
201008031017,10.2833333333,2010-08-03,"August 3rd, 2010",10:08,2,1101.31,1428.79,N2,-N/A-
201208031018,10.3000000000,2012-08-03,"August 3rd, 2012",10:08,5,1093.87,410.224,QL51,ok3297
201208031020,10.3333333333,2012-08-03,"August 3rd, 2012",10:08,5,1006.44,2171.33,QL17,ok2343
201208031021,10.3500000000,2012-08-03,"August 3rd, 2012",10:08,5,1044.95,925.244,N2,-N/A-
201208031021,10.3500000000,2012-08-03,"August 3rd, 2012",10:08,5,1063.35,589.701,QL22,tm3498
201208031024,10.4000000000,2012-08-03,"August 3rd, 2012",10:08,5,1033.63,140.6,QL20,tm2632
201208031024,10.4000000000,2012-08-03,"August 3rd, 2012",10:08,5,1093.43,578.026,QL27,tm3620
201208031025,10.4166666667,2012-08-03,"August 3rd, 2012",10:08,5,1033.54,3455.5,QL28,tm3608
201008031034,10.5666666667,2010-08-03,"August 3rd, 2010",10:08,2,1193.51,1373.65,MT1543,n742
201008031035,10.5833333333,2010-08-03,"August 3rd, 2010",10:08,2,1223.77,957.288,MT1543,n742
201008031035,10.5833333333,2010-08-03,"August 3rd, 2010",10:08,2,1190.45,801.37,MT1543,n742
201008031035,10.5833333333,2010-08-03,"August 3rd, 2010",10:08,2,1108.02,2022.65,MT1543,n742
201008031036,10.6000000000,2010-08-03,"August 3rd, 2010",10:08,2,1192.37,2501.95,MT1543,n742
201208031037,10.6166666667,2012-08-03,"August 3rd, 2012",10:08,5,1055.06,543.45,QL51,ok3297
201008031037,10.6166666667,2010-08-03,"August 3rd, 2010",10:08,2,1180.0,476.466,MT1543,n742
201008031038,10.6333333333,2010-08-03,"August 3rd, 2010",10:08,2,1206.43,1970.79,MT1543,n742
201008031038,10.6333333333,2010-08-03,"August 3rd, 2010",10:08,2,1100.72,3183.29,MT1543,n742
201208031040,10.6666666667,2012-08-03,"August 3rd, 2012",10:08,5,1006.18,2318.25,QL22,tm3498
201208031041,10.6833333333,2012-08-03,"August 3rd, 2012",10:08,5,1064.87,2169.1,QL20,tm2632
201208031041,10.6833333333,2012-08-03,"August 3rd, 2012",10:08,5,994.945,1832.55,QL14,tm1875
201208031044,10.7333333333,2012-08-03,"August 3rd, 2012",10:08,5,1052.02,1618.32,QL28,tm3608
201208031044,10.7333333333,2012-08-03,"August 3rd, 2012",10:08,5,1044.24,149.472,QL17,ok2343
201208031045,10.7500000000,2012-08-03,"August 3rd, 2012",10:08,5,1133.12,493.282,N2,-N/A-
201008031053,10.8833333333,2010-08-03,"August 3rd, 2010",10:08,2,1211.52,1984.07,MT2247,n1080
201008031054,10.9000000000,2010-08-03,"August 3rd, 2010",10:08,2,1176.46,1345.43,MT2247,n1080
201008031054,10.9000000000,2010-08-03,"August 3rd, 2010",10:08,2,1222.2,2691.86,MT2247,n1080
201008031055,10.9166666667,2010-08-03,"August 3rd, 2010",10:08,2,1123.59,554.357,MT2247,n1080
201008031055,10.9166666667,2010-08-03,"August 3rd, 2010",10:08,2,1214.28,1622.51,MT2247,n1080
201008031056,10.9333333333,2010-08-03,"August 3rd, 2010",10:08,2,1131.29,1548.27,MT2247,n1080
201008031057,10.9500000000,2010-08-03,"August 3rd, 2010",10:08,2,1098.4,983.307,MT2247,n1080
201208031057,10.9500000000,2012-08-03,"August 3rd, 2012",10:08,5,1056.16,1689.51,QL28,tm3608
201008031057,10.9500000000,2010-08-03,"August 3rd, 2010",10:08,2,1120.36,1628.47,MT2247,n1080
201208031100,11.0000000000,2012-08-03,"August 3rd, 2012",11:08,5,1104.07,3587.67,QL14,tm1875
201208031101,11.0166666667,2012-08-03,"August 3rd, 2012",11:08,5,1080.4,1443.4,QL51,ok3297
201208031101,11.0166666667,2012-08-03,"August 3rd, 2012",11:08,5,1059.95,784.85,QL17,ok2343
201208031104,11.0666666667,2012-08-03,"August 3rd, 2012",11:08,5,1043.3,1891.01,QL22,tm3498
201208031104,11.0666666667,2012-08-03,"August 3rd, 2012",11:08,5,1058.2,2564.43,N2,-N/A-
201208031105,11.0833333333,2012-08-03,"August 3rd, 2012",11:08,5,1067.95,80.9729,QL20,tm2632
201008031114,11.2333333333,2010-08-03,"August 3rd, 2010",11:08,2,1127.32,1255.07,MT2316,n1127
201008031115,11.2500000000,2010-08-03,"August 3rd, 2010",11:08,2,1234.89,1174.84,MT2316,n1127
201008031115,11.2500000000,2010-08-03,"August 3rd, 2010",11:08,2,1191.86,286.643,MT2316,n1127
201008031115,11.2500000000,2010-08-03,"August 3rd, 2010",11:08,2,1194.76,2290.69,MT2316,n1127
201008031115,11.2500000000,2010-08-03,"August 3rd, 2010",11:08,2,1170.59,2221.52,MT2316,n1127
201008031117,11.2833333333,2010-08-03,"August 3rd, 2010",11:08,2,1160.53,764.487,MT2316,n1127
201008031117,11.2833333333,2010-08-03,"August 3rd, 2010",11:08,2,1157.22,1315.13,MT2316,n1127
201008031117,11.2833333333,2010-08-03,"August 3rd, 2010",11:08,2,1144.3,398.632,MT2316,n1127
201208031117,11.2833333333,2012-08-03,"August 3rd, 2012",11:08,5,1069.05,385.925,N2,-N/A-
201208031120,11.3333333333,2012-08-03,"August 3rd, 2012",11:08,5,936.373,133.74,QL51,ok3297
201208031121,11.3500000000,2012-08-03,"August 3rd, 2012",11:08,5,1061.68,702.14,QL22,tm3498
201208031121,11.3500000000,2012-08-03,"August 3rd, 2012",11:08,5,1051.98,470.447,QL27,tm3620
201208031124,11.4000000000,2012-08-03,"August 3rd, 2012",11:08,5,1020.11,2499.14,QL20,tm2632
201208031124,11.4000000000,2012-08-03,"August 3rd, 2012",11:08,5,1002.37,1064.91,QL14,tm1875
201208031125,11.4166666667,2012-08-03,"August 3rd, 2012",11:08,5,1070.19,571.881,QL17,ok2343
201008031134,11.5666666667,2010-08-03,"August 3rd, 2010",11:08,2,907.59,376.091,CB270,e270
201008031136,11.6000000000,2010-08-03,"August 3rd, 2010",11:08,2,897.159,262.944,CB270,e270
201008031136,11.6000000000,2010-08-03,"August 3rd, 2010",11:08,2,971.317,342.243,CB270,e270
201008031136,11.6000000000,2010-08-03,"August 3rd, 2010",11:08,2,926.516,1458.65,CB270,e270
201008031136,11.6000000000,2010-08-03,"August 3rd, 2010",11:08,2,893.969,758.313,CB270,e270
201208031137,11.6166666667,2012-08-03,"August 3rd, 2012",11:08,5,1080.4,1124.15,QL20,tm2632
201008031138,11.6333333333,2010-08-03,"August 3rd, 2010",11:08,2,865.311,520.067,CB270,e270
201008031138,11.6333333333,2010-08-03,"August 3rd, 2010",11:08,2,890.743,612.483,CB270,e270
201008031138,11.6333333333,2010-08-03,"August 3rd, 2010",11:08,2,955.531,1105.74,CB270,e270
201208031140,11.6666666667,2012-08-03,"August 3rd, 2012",11:08,5,1063.47,598.503,-N/A-,-N/A-
201208031141,11.6833333333,2012-08-03,"August 3rd, 2012",11:08,5,1089.85,1139.54,QL14,tm1875
201208031141,11.6833333333,2012-08-03,"August 3rd, 2012",11:08,5,1072.83,1286.53,QL27,tm3620
201208031141,11.6833333333,2012-08-03,"August 3rd, 2012",11:08,5,1071.88,943.366,QL28,tm3608
201208031144,11.7333333333,2012-08-03,"August 3rd, 2012",11:08,5,1112.04,510.049,QL51,ok3297
201208031144,11.7333333333,2012-08-03,"August 3rd, 2012",11:08,5,1063.1,1172.4,QL17,ok2343
201208031145,11.7500000000,2012-08-03,"August 3rd, 2012",11:08,5,1135.22,205.722,QL22,tm3498
201008031153,11.8833333333,2010-08-03,"August 3rd, 2010",11:08,2,928.146,1962.92,VC223,ok285
201008031154,11.9000000000,2010-08-03,"August 3rd, 2010",11:08,2,930.268,2566.38,VC223,ok285
201008031155,11.9166666667,2010-08-03,"August 3rd, 2010",11:08,2,864.884,1910.02,VC223,ok285
201008031155,11.9166666667,2010-08-03,"August 3rd, 2010",11:08,2,893.082,1713.49,VC223,ok285
201008031155,11.9166666667,2010-08-03,"August 3rd, 2010",11:08,2,953.588,2217.14,VC223,ok285
201008031156,11.9333333333,2010-08-03,"August 3rd, 2010",11:08,2,926.799,1584.44,VC223,ok285
201208031157,11.9500000000,2012-08-03,"August 3rd, 2012",11:08,5,1091.35,581.728,QL17,ok2343
201008031157,11.9500000000,2010-08-03,"August 3rd, 2010",11:08,2,916.485,1775.35,VC223,ok285
201008031157,11.9500000000,2010-08-03,"August 3rd, 2010",11:08,2,945.597,2985.31,VC223,ok285
201208031200,12.0000000000,2012-08-03,"August 3rd, 2012",12:08,5,1062.85,206.722,QL28,tm3608
201208031201,12.0166666667,2012-08-03,"August 3rd, 2012",12:08,5,985.768,3627.21,QL51,ok3297
201208031201,12.0166666667,2012-08-03,"August 3rd, 2012",12:08,5,1083.86,242.977,N2,-N/A-
201208031204,12.0666666667,2012-08-03,"August 3rd, 2012",12:08,5,1053.61,2948.72,QL27,tm3620
201208031204,12.0666666667,2012-08-03,"August 3rd, 2012",12:08,5,1133.25,1087.85,QL22,tm3498
201208031205,12.0833333333,2012-08-03,"August 3rd, 2012",12:08,5,1122.72,1658.44,QL14,tm1875
201008031216,12.2666666667,2010-08-03,"August 3rd, 2010",12:08,2,1035.71,3462.93,MT1067,n472
201008031217,12.2833333333,2010-08-03,"August 3rd, 2010",12:08,2,1164.86,1237.36,MT1067,n472
201008031217,12.2833333333,2010-08-03,"August 3rd, 2010",12:08,2,1146.01,227.82,MT1067,n472
201008031217,12.2833333333,2010-08-03,"August 3rd, 2010",12:08,2,1040.96,1152.95,MT1067,n472
201008031218,12.3000000000,2010-08-03,"August 3rd, 2010",12:08,2,1072.58,1410.15,MT1067,n472
201208031218,12.3000000000,2012-08-03,"August 3rd, 2012",12:08,5,1076.22,942.586,QL22,tm3498
201008031219,12.3166666667,2010-08-03,"August 3rd, 2010",12:08,2,1070.85,723.515,MT1067,n472
201008031220,12.3333333333,2010-08-03,"August 3rd, 2010",12:08,2,1119.32,1529.05,MT1067,n472
201208031220,12.3333333333,2012-08-03,"August 3rd, 2012",12:08,5,1136.44,199.001,N2,-N/A-
201008031220,12.3333333333,2010-08-03,"August 3rd, 2010",12:08,2,1087.09,733.883,MT1067,n472
201208031221,12.3500000000,2012-08-03,"August 3rd, 2012",12:08,5,1051.59,1638.89,QL20,tm2632
201208031221,12.3500000000,2012-08-03,"August 3rd, 2012",12:08,5,954.753,785.288,QL27,tm3620
201208031224,12.4000000000,2012-08-03,"August 3rd, 2012",12:08,5,994.908,530.797,QL14,tm1875
201208031224,12.4000000000,2012-08-03,"August 3rd, 2012",12:08,5,1014.27,571.196,QL28,tm3608
201208031225,12.4166666667,2012-08-03,"August 3rd, 2012",12:08,5,978.805,458.645,QL51,ok3297
201008031235,12.5833333333,2010-08-03,"August 3rd, 2010",12:08,2,919.07,2648.49,KS99,ok151
201008031236,12.6000000000,2010-08-03,"August 3rd, 2010",12:08,2,858.932,314.691,KS99,ok151
201008031236,12.6000000000,2010-08-03,"August 3rd, 2010",12:08,2,836.175,3704.76,KS99,ok151
201008031237,12.6166666667,2010-08-03,"August 3rd, 2010",12:08,2,909.555,1697.4,KS99,ok151
201208031238,12.6333333333,2012-08-03,"August 3rd, 2012",12:08,5,1101.51,807.208,QL14,tm1875
201008031238,12.6333333333,2010-08-03,"August 3rd, 2010",12:08,2,805.193,2330.73,KS99,ok151
201008031239,12.6500000000,2010-08-03,"August 3rd, 2010",12:08,2,815.815,2043.1,KS99,ok151
201208031240,12.6666666667,2012-08-03,"August 3rd, 2012",12:08,5,1079.51,223.34,QL20,tm2632
201208031241,12.6833333333,2012-08-03,"August 3rd, 2012",12:08,5,1008.86,176.745,QL17,ok2343
201208031241,12.6833333333,2012-08-03,"August 3rd, 2012",12:08,5,1164.05,2299.2,QL28,tm3608
201208031244,12.7333333333,2012-08-03,"August 3rd, 2012",12:08,5,1003.69,236.763,QL51,ok3297
201208031245,12.7500000000,2012-08-03,"August 3rd, 2012",12:08,5,1103.06,1765.35,QL27,tm3620
201008031253,12.8833333333,2010-08-03,"August 3rd, 2010",12:08,2,1221.17,120.581,AQ916,n686;n1134
201008031255,12.9166666667,2010-08-03,"August 3rd, 2010",12:08,2,1099.66,1077.39,AQ916,n686;n1134
201008031255,12.9166666667,2010-08-03,"August 3rd, 2010",12:08,2,1258.14,1046.05,AQ916,n686;n1134
201008031255,12.9166666667,2010-08-03,"August 3rd, 2010",12:08,2,1173.65,2190.71,AQ916,n686;n1134
201008031255,12.9166666667,2010-08-03,"August 3rd, 2010",12:08,2,1161.94,329.906,AQ916,n686;n1134
201008031256,12.9333333333,2010-08-03,"August 3rd, 2010",12:08,2,1200.87,1195.76,AQ916,n686;n1134
201008031257,12.9500000000,2010-08-03,"August 3rd, 2010",12:08,2,1138.59,684.618,AQ916,n686;n1134
201008031257,12.9500000000,2010-08-03,"August 3rd, 2010",12:08,2,1175.22,878.513,AQ916,n686;n1134
201008031444,14.7333333333,2010-08-03,"August 3rd, 2010",14:08,2,889.587,1774.91,JT609,sa609
201008031445,14.7500000000,2010-08-03,"August 3rd, 2010",14:08,2,954.85,1974.15,JT609,sa609
201008031445,14.7500000000,2010-08-03,"August 3rd, 2010",14:08,2,771.407,2584.31,JT609,sa609
201008031445,14.7500000000,2010-08-03,"August 3rd, 2010",14:08,2,889.476,2508.57,JT609,sa609
201008031446,14.7666666667,2010-08-03,"August 3rd, 2010",14:08,2,983.317,2822.52,JT609,sa609
201008031447,14.7833333333,2010-08-03,"August 3rd, 2010",14:08,2,824.896,2012.71,JT609,sa609
201008031447,14.7833333333,2010-08-03,"August 3rd, 2010",14:08,2,874.849,2099.93,JT609,sa609
201008031447,14.7833333333,2010-08-03,"August 3rd, 2010",14:08,2,748.034,2526.95,JT609,sa609
201108031542,15.7000000000,2011-08-03,"August 3rd, 2011",15:08,3,1257.06,2718.34,MT1082,n487
201108031544,15.7333333333,2011-08-03,"August 3rd, 2011",15:08,3,1121.93,3848.6,VP91,ok763
201108041027,10.4500000000,2011-08-04,"August 4th, 2011",10:08,4,1127.38,1659.33,VC335,gk204
201108041029,10.4833333333,2011-08-04,"August 4th, 2011",10:08,4,986.086,278.828,RB1380,ok1565
201108041029,10.4833333333,2011-08-04,"August 4th, 2011",10:08,4,1063.56,847.058,RB946,ok833
201108041030,10.5000000000,2011-08-04,"August 4th, 2011",10:08,4,1011.18,1845.53,VC8,gk7
201108041030,10.5000000000,2011-08-04,"August 4th, 2011",10:08,4,1087.69,653.829,N2,-N/A-
201108041033,10.5500000000,2011-08-04,"August 4th, 2011",10:08,4,811.051,1491.77,CB1282,e1282
201108041033,10.5500000000,2011-08-04,"August 4th, 2011",10:08,4,1012.58,392.663,NM210,y250
201108041033,10.5500000000,2011-08-04,"August 4th, 2011",10:08,4,1068.51,1249.65,VC12,gk9
201108041047,10.7833333333,2011-08-04,"August 4th, 2011",10:08,4,1033.42,1784.31,NM210,y250
201108041049,10.8166666667,2011-08-04,"August 4th, 2011",10:08,4,1075.97,1915.04,VC335,gk204
201108041049,10.8166666667,2011-08-04,"August 4th, 2011",10:08,4,1062.73,1416.12,RB946,ok833
201108041049,10.8166666667,2011-08-04,"August 4th, 2011",10:08,4,1075.36,1719.84,RB1380,ok1565
201108041050,10.8333333333,2011-08-04,"August 4th, 2011",10:08,4,1116.51,1418.91,VC12,gk9
201108041052,10.8666666667,2011-08-04,"August 4th, 2011",10:08,4,1027.05,1467.89,VC8,gk7
201108041052,10.8666666667,2011-08-04,"August 4th, 2011",10:08,4,801.877,2876.36,CB1282,e1282
201108041053,10.8833333333,2011-08-04,"August 4th, 2011",10:08,4,1084.16,1397.07,N2,-N/A-
201108041109,11.1500000000,2011-08-04,"August 4th, 2011",11:08,4,903.952,3413.56,CB1282,e1282
201108041110,11.1666666667,2011-08-04,"August 4th, 2011",11:08,4,1035.94,355.51,VC335,gk204
201108041110,11.1666666667,2011-08-04,"August 4th, 2011",11:08,4,1097.38,888.142,NM210,y250
201108041111,11.1833333333,2011-08-04,"August 4th, 2011",11:08,4,1091.32,640.779,RB946,ok833
201108041111,11.1833333333,2011-08-04,"August 4th, 2011",11:08,4,951.649,1085.05,VC8,gk7
201108041114,11.2333333333,2011-08-04,"August 4th, 2011",11:08,4,1089.96,2165.29,VC12,gk9
201108041130,11.5000000000,2011-08-04,"August 4th, 2011",11:08,4,1084.5,723.044,VC335,gk204
201108041130,11.5000000000,2011-08-04,"August 4th, 2011",11:08,4,905.583,2743.54,CB1282,e1282
201108041133,11.5500000000,2011-08-04,"August 4th, 2011",11:08,4,1116.16,1195.68,VC12,gk9
201108041133,11.5500000000,2011-08-04,"August 4th, 2011",11:08,4,1019.95,1401.43,RB946,ok833
201108041134,11.5666666667,2011-08-04,"August 4th, 2011",11:08,4,1014.7,1393.57,VC8,gk7
201108041148,11.8000000000,2011-08-04,"August 4th, 2011",11:08,4,1107.53,2674.54,VC12,gk9
201108041150,11.8333333333,2011-08-04,"August 4th, 2011",11:08,4,1078.08,523.821,NM210,y250
201108041150,11.8333333333,2011-08-04,"August 4th, 2011",11:08,4,1119.65,1579.2,N2,-N/A-
201108041150,11.8333333333,2011-08-04,"August 4th, 2011",11:08,4,844.229,2270.76,CB1282,e1282
201108041153,11.8833333333,2011-08-04,"August 4th, 2011",11:08,4,981.919,2449.46,VC8,gk7
201108041153,11.8833333333,2011-08-04,"August 4th, 2011",11:08,4,1103.59,453.451,VC335,gk204
201108041154,11.9000000000,2011-08-04,"August 4th, 2011",11:08,4,1064.21,2854.85,RB1380,ok1565
201108041207,12.1166666667,2011-08-04,"August 4th, 2011",12:08,4,1017.12,509.292,VC8,gk7
201108041209,12.1500000000,2011-08-04,"August 4th, 2011",12:08,4,1134.37,1788.65,VC12,gk9
201108041209,12.1500000000,2011-08-04,"August 4th, 2011",12:08,4,1122.85,1920.41,N2,-N/A-
201108041210,12.1666666667,2011-08-04,"August 4th, 2011",12:08,4,823.077,696.237,CB1282,e1282
201108041210,12.1666666667,2011-08-04,"August 4th, 2011",12:08,4,1124.14,2402.57,VC335,gk204
201108041213,12.2166666667,2011-08-04,"August 4th, 2011",12:08,4,1080.99,3504.52,RB946,ok833
201108041213,12.2166666667,2011-08-04,"August 4th, 2011",12:08,4,1051.91,2791.19,RB1380,ok1565
201108041213,12.2166666667,2011-08-04,"August 4th, 2011",12:08,4,1019.89,2527.02,NM210,y250
201108041226,12.4333333333,2011-08-04,"August 4th, 2011",12:08,4,1078.09,3202.3,RB1380,ok1565
201108041228,12.4666666667,2011-08-04,"August 4th, 2011",12:08,4,1045.81,3338.31,VC12,gk9
201108041228,12.4666666667,2011-08-04,"August 4th, 2011",12:08,4,1020.94,491.734,VC8,gk7
201108041229,12.4833333333,2011-08-04,"August 4th, 2011",12:08,4,1066.65,1940.08,NM210,y250
201108041229,12.4833333333,2011-08-04,"August 4th, 2011",12:08,4,1115.92,2801.73,N2,-N/A-
201108041232,12.5333333333,2011-08-04,"August 4th, 2011",12:08,4,1043.24,2726.7,VC335,gk204
201108041248,12.8000000000,2011-08-04,"August 4th, 2011",12:08,4,1063.35,1272.44,RB946,ok833
201108041250,12.8333333333,2011-08-04,"August 4th, 2011",12:08,4,1063.3,763.579,VC8,gk7
201108041250,12.8333333333,2011-08-04,"August 4th, 2011",12:08,4,1052.42,2363.13,RB1380,ok1565
201108041251,12.8500000000,2011-08-04,"August 4th, 2011",12:08,4,1054.51,1384.73,VC12,gk9
201108041251,12.8500000000,2011-08-04,"August 4th, 2011",12:08,4,771.829,255.651,CB1282,e1282
201108041254,12.9000000000,2011-08-04,"August 4th, 2011",12:08,4,1016.67,763.586,NM210,y250
201108041254,12.9000000000,2011-08-04,"August 4th, 2011",12:08,4,1074.44,2395.46,N2,-N/A-
201108041254,12.9000000000,2011-08-04,"August 4th, 2011",12:08,4,1113.73,1438.79,VC335,gk204
201108041314,13.2333333333,2011-08-04,"August 4th, 2011",13:08,4,1116.54,3184.49,N2,-N/A-
